1.0722,0.0098793,274.19,1.6536,1.0722,2.2781,8.0192,0.015658,0.75,0.59072,0.21716,0.43587,0.5,0.00020669,9.1974e-06
1.0584,0.25466,9.3476,2.6142,1.082,1.9082,7.5501,0.40277,1,0.68952,0.10579,0.40605,0.7,0.0056228,0.004382
1.0563,0.030571,131.26,1.6206,1.0567,2.1827,7.7695,0.034177,0.25,0.5473,0.11546,0.36783,0.2,0.00026999,2.8145e-05
1.0535,0.013393,126.25,1.7594,1.0535,2.1781,7.7125,0.036021,0.25,0.32656,0.10094,0.34561,0.4,0.00062355,1.7377e-05
1.0544,0.014292,207.39,1.813,1.0545,2.1988,7.7493,0.020095,0.75,0.33055,0.089064,0.33698,0.6,0.00030575,1.6964e-05
1.0543,0.010268,195.1,1.7761,1.0543,2.2028,7.7426,0.02111,0.375,0.23514,0.24794,0.37311,0.5,0.00015824,1.0013e-05
1.0516,0.01449,218.57,1.84,1.0517,2.1813,7.715,0.018755,0.5,0.4379,0.19915,0.40787,0.6,0.00030178,1.1555e-05
1.054,0.02066,164.44,2.026,1.0542,2.1925,7.7418,0.026422,0.75,0.60446,0.084395,0.41599,0.5,0.00040507,2.5222e-05
1.0535,0.014242,209.15,1.8978,1.0536,2.2007,7.7378,0.0182,1,0.36988,0.27815,0.44991,0.7,0.00041545,2.3826e-05
1.0537,0.015348,164.2,1.8319,1.0538,2.1844,7.7444,0.025186,0.625,0.35115,0.29317,0.35229,0.5,0.00026523,1.4749e-05
1.0518,0.030568,67.535,1.7791,1.0521,2.1294,7.6352,0.060317,0.25,0.36981,0.32393,0.46787,0.6,0.00096487,0.00011026
1.0541,0.010311,271.32,1.7557,1.0542,2.2015,7.7535,0.016197,0.5,0.068085,0.35486,0.48747,0.4,0.00027235,1.2779e-05
1.0567,0.025823,238.12,1.7019,1.057,2.205,7.7925,0.01688,0.75,0.3429,0.43516,0.511,0.7,0.0011094,6.379e-05
1.06,0.038158,144.13,1.818,1.0606,2.1902,7.8098,0.029726,0.375,0.55369,0.32934,0.44766,0.4,0.00069401,5.2489e-05
1.0574,0.012486,149.25,1.8622,1.0574,2.2088,7.7784,0.030502,0.625,0.05249,0.57089,0.6931,0.6,0.00048002,1.5273e-05
1.0573,0.013927,220.03,1.9041,1.0574,2.2145,7.7894,0.016392,1,0.4871,0.28649,0.37283,0.6,0.00041242,2.1014e-05
1.0553,0.011163,332.68,1.771,1.0554,2.2115,7.7741,0.013551,0.75,0.1065,0.12939,0.30413,0.6,0.00022074,1.0104e-05
1.0559,0.011821,248.05,1.7828,1.0559,2.208,7.7748,0.016826,0.25,0.45619,0.2042,0.30871,0.4,0.00030355,1.5037e-05
1.0574,0.012372,200.34,1.9242,1.0575,2.1971,7.795,0.020928,0.25,0.18346,0.46895,0.45097,0.4,0.00038293,1.666e-05
1.0577,0.015167,192.1,1.8819,1.0578,2.2053,7.7992,0.022011,0.625,0.19231,0.24706,0.54149,0.3,0.0002344,2.6737e-05
1.0608,0.042193,54.348,2.9599,1.0614,2.1749,7.7478,0.077772,0.375,0.12912,0.62994,0.65298,0.44721,0.0010083,0.00019211
1.0573,0.021889,124.38,1.7569,1.0575,2.1751,7.783,0.035267,1,0.3841,0.59723,0.51402,0.44721,0.00025849,3.4226e-05
1.0566,0.015782,156.15,1.9636,1.0567,2.1893,7.7748,0.029029,0.375,0.16605,0.41035,0.5807,0.5,0.00031671,2.3237e-05
1.0619,0.02381,111.93,1.9039,1.0621,2.2069,7.8404,0.039825,0.5,0.35788,0.19835,0.42906,0.4,0.00049512,5.2986e-05
1.0568,0.017794,199.77,2.2208,1.0569,2.2077,7.7809,0.020501,0.75,0.19709,0.75247,0.79284,0.6,0.00012985,3.641e-05
1.057,0.017374,92.232,2.006,1.057,2.164,7.7354,0.042245,0.5,0.12866,0.10451,0.35426,0.4,0.00052575,3.2322e-05
1.058,0.026853,128.87,1.7662,1.0583,2.1943,7.8048,0.033926,0.625,0.47993,0.6015,0.6166,0.6,0.0012799,7.9521e-05
1.0561,0.012941,154.76,1.9451,1.0562,2.2011,7.7596,0.023662,0.875,0.4227,0.24787,0.4374,0.7,7.7757e-05,1.0731e-05
1.064,0.023282,57.827,1.9778,1.0641,2.2081,7.8232,0.079305,0.875,0.27455,0.71526,0.76765,0.1,0.00080635,5.7047e-05
1.0651,0.039701,50.527,2.3505,1.0656,2.1787,7.8202,0.091244,0.75,0.29517,0.53218,0.66047,0.5,0.0007095,0.00010963
1.0534,0.014317,253.78,1.9895,1.0535,2.1937,7.7416,0.016288,0.625,0.67986,0.1529,0.37682,0.4,0.0001881,1.6169e-05
1.0798,0.23906,6.568,2.6777,1.0915,1.9769,7.4453,0.71681,0.5,0.57815,0.77899,0.777,0.22361,0.0026964,0.0057855
1.0336,0.024549,110.34,1.6674,1.0339,2.1079,7.4455,0.036882,0.75,0.30836,0.16609,0.34087,0.5,0.0006198,5.4655e-05
1.0762,0.13113,15.09,1.7797,1.0805,2.1185,7.5863,0.35518,0.125,0.62296,0.72279,0.72588,0.41231,0.002931,0.0011768
1.0309,0.022994,104.97,1.4352,1.0311,2.0807,7.387,0.039867,0.625,0.37632,0.10957,0.35928,0.6,0.00048723,3.3054e-05
1.0281,0.016384,102.93,1.6335,1.0282,2.059,7.3574,0.038079,0.75,0.39587,0.42853,0.59874,0.6,0.0002024,2.7482e-05
1.0324,0.024126,110.03,1.4831,1.0327,2.0991,7.4147,0.037165,0.25,0.34752,0.28377,0.54647,0.4,0.00056026,5.8178e-05
1.0317,0.021153,151.89,1.5393,1.0318,2.1026,7.3862,0.02669,0.875,0.37521,0.73503,0.73446,0.4,0.00029551,2.9314e-05
1.0298,0.054044,81.69,1.555,1.031,2.0852,7.3789,0.047918,1,0.3893,0.81848,0.81689,0.7,0.0019914,0.00030862
1.0313,0.026257,82.936,1.5784,1.0316,2.0776,7.4064,0.052242,0.125,0.18243,0.85817,0.91889,0.3,0.0011305,8.1558e-05
1.0295,0.028752,94.377,1.5641,1.0298,2.0822,7.3801,0.046251,0.125,0.26797,0.30376,0.47958,0.1,0.00056021,7.5656e-05
1.0617,0.12181,14.744,1.5869,1.0647,2.0788,7.455,0.35651,0.875,0.45553,0.92136,0.92018,0.4,0.0034154,0.0016166
1.0323,0.022014,102.36,1.6218,1.0325,2.0964,6.3462,0.041607,0.875,0.36062,0.83296,0.87372,0.6,0.00083205,5.0707e-05
1.0319,0.01696,463.79,1.4994,1.032,2.1174,7.4384,0.0078187,0.25,0.42833,0.45963,0.61713,0.3,0.00019221,3.8248e-05
1.0328,0.029853,161.78,1.5249,1.0332,2.1044,7.43,0.025013,0.625,0.662,0.19106,0.31179,0.6,0.00074334,6.2958e-05
1.0323,0.01653,237.46,1.6548,1.0324,2.1077,7.4356,0.016259,0.75,0.23593,0.34293,0.45331,0.6,0.00043542,2.6851e-05
1.0216,0.096239,90.893,1.5304,1.0255,1.9786,7.2751,0.041983,0.25,0.53767,0.75824,0.73702,0.2,0.0032034,0.00098175
1.0399,0.040729,54.059,1.6144,1.0406,2.1203,7.4734,0.078095,0.375,0.42491,0.32275,0.4338,0.5099,0.0018033,0.00016028
1.0343,0.026949,115.5,2.0811,1.0346,2.0905,7.4337,0.037097,0.625,0.30318,0.20102,0.42999,0.5831,0.00031103,7.0695e-05
1.0338,0.035161,106.74,1.8002,1.0343,2.1055,7.4385,0.039065,0.125,0.13412,0.64055,0.6595,0.31623,0.0015497,0.00015394
1.0349,0.046804,62.226,1.538,1.0358,2.0635,7.4168,0.06487,0.125,0.55886,0.096289,0.34543,0.22361,0.0019132,0.00026286
1.0306,0.024133,114.81,1.5318,1.0309,2.0867,7.3927,0.036318,0.125,0.23495,0.63779,0.71585,0.53852,0.00080947,6.0551e-05
1.0346,0.02886,149.83,1.7633,1.0349,2.1119,7.4569,0.026723,0.5,0.68798,0.48523,0.59891,0.5099,0.00038213,3.804e-05
1.0378,0.036837,47.097,1.4648,1.0383,2.0956,7.4262,0.098508,0.625,0.06025,0.67818,0.73512,0.3,0.0012319,0.0001418
1.0374,0.10503,27.526,1.7069,1.0416,2.0102,7.3492,0.13957,0.875,0.23309,0.47667,0.60439,0.78102,0.0039708,0.0011686
1.0367,0.021078,101.64,2.6047,1.0369,2.1155,7.4734,0.038789,0.375,0.57885,0.61565,0.64216,0.44721,0.00082537,5.4115e-05
1.0336,0.02393,174.73,1.8063,1.0339,2.1101,7.4448,0.022882,0.5,0.3447,0.18928,0.44033,0.53852,0.00019341,7.7108e-05
1.0369,0.0099599,265.33,1.7103,1.0369,2.1283,7.5032,0.014852,0.625,0.16125,0.46754,0.6146,0.53852,0.00032816,1.031e-05
1.0333,0.011259,189.5,1.5003,1.0333,2.1141,7.436,0.02259,0.125,0.39421,0.18215,0.33377,0.4,0.00028376,1.184e-05
1.0338,0.011753,302.28,1.4669,1.0338,2.1157,7.4572,0.013884,0.5,0.07318,0.42409,0.57073,0.3,0.00018194,1.405e-05
1.0569,0.046583,103.31,1.7039,1.0577,2.1991,7.7581,0.042069,0.625,0.77555,0.37552,0.41006,0.4,0.0010168,4.7738e-05
1.0522,0.026203,229,1.6731,1.0525,2.186,7.7096,0.018155,0.5,0.28948,0.23576,0.40376,0.5,0.00025246,3.062e-05
1.0488,0.019225,194.22,1.6624,1.0489,2.1793,7.6694,0.021537,0.25,0.20068,0.27587,0.41287,0.4,0.00011848,3.3325e-05
1.0525,0.02243,132.5,1.6911,1.0527,2.1638,7.7032,0.031922,0.75,0.39425,0.42164,0.49428,0.5,0.0006173,4.9976e-05
1.0442,0.34196,17.049,2.3225,1.0923,2.1882,7.9063,0.21549,0.125,1.0905,0.30659,0.36768,0.24495,0.005878,0.0070101
1.066,0.02655,123.26,1.832,1.0663,2.2292,7.9089,0.035224,0.625,0.17722,0.36239,0.49576,0.4,0.00039408,9.2878e-05
1.0656,0.024166,92.195,1.8531,1.0658,2.2292,7.8965,0.045161,0.125,0.571,0.25491,0.38676,0.1,0.0007051,2.9642e-05
1.0623,0.027057,112.61,1.8609,1.0626,2.2176,7.8488,0.038399,0.875,0.69799,0.3808,0.43796,0.4,0.00034368,2.9961e-05
1.0658,0.021044,131.71,1.9775,1.0659,2.2379,7.9003,0.032577,0.75,0.10554,0.63142,0.66455,0.5,0.00074157,4.8394e-05
1.0656,0.013532,159.77,1.8046,1.0657,2.2286,7.9002,0.027091,0.625,0.35573,0.33882,0.4458,0.4,0.00021402,2.0374e-05
1.067,0.015601,191.33,1.8223,1.0671,1.1319,7.9545,0.020015,0.5,0.1312,0.28215,0.46819,0.5,0.00073601,3.4245e-05
1.0641,0.027227,66.384,1.8933,1.0643,2.1796,7.8505,0.063944,0.5,0.53602,0.34585,0.5199,0.5,0.00075532,7.9031e-05
1.0571,0.04487,52.907,1.9596,1.0579,2.1499,7.7396,0.079645,1,0.18176,0.16251,0.42622,0.6,0.0012219,0.00026475
1.0667,0.023702,165.77,1.8518,1.0669,2.2489,7.9333,0.026206,0.125,0.36669,0.67616,0.7458,0.4,0.00027565,6.1205e-05
1.0624,0.0204,109.58,1.9248,1.0625,2.2131,7.865,0.032395,0.125,0.37117,0.53362,0.63948,0.1,0.00059199,1.9109e-05
1.0697,0.046598,46.075,2.0259,1.0705,2.2122,7.9033,0.092996,0.25,0.62778,0.31021,0.41314,0.2,0.0004886,0.00021419
1.0662,0.012052,227.99,1.8501,1.0663,2.256,7.9309,0.01828,0.875,0.39252,0.44453,0.5434,0.6,0.00010279,1.1242e-05
1.0634,0.015126,156.6,1.8321,1.0634,2.2195,7.877,0.028205,0.5,0.15254,0.15953,0.41881,0.6,0.00054136,1.8963e-05
1.063,0.018012,179.08,1.8267,1.0632,2.2094,7.8726,0.022321,0.25,0.48415,0.3066,0.36725,0.2,0.0003138,2.8124e-05
1.0649,0.023529,119.71,1.9212,1.0651,2.2188,7.8864,0.035052,0.75,0.34294,0.29063,0.39245,0.5,0.00045994,4.93e-05
1.0649,0.025779,96.558,1.8854,1.0652,2.2266,7.8908,0.042494,1,0.34841,0.72732,0.73815,0.5,0.0010648,4.9043e-05
1.0636,0.016818,137.49,1.8287,1.0637,2.2237,7.8933,0.030024,0.75,0.33871,0.342,0.38706,0.5,0.00030112,2.0616e-05
1.0629,0.021945,102.75,1.8538,1.0631,2.2209,7.8655,0.033652,0.125,0.93129,0.060311,0.302,0.2,0.0003358,2.3689e-05
1.0681,0.01988,145.4,1.8338,1.0683,2.2606,7.9626,0.029688,0.625,0.21556,0.26167,0.41926,0.5,0.00020013,4.2652e-05
1.0676,0.020857,262.68,1.855,1.0678,2.2575,7.9526,0.015895,0.625,0.65726,0.19722,0.37812,0.4,0.00028105,2.6562e-05
1.0648,0.01879,125.17,1.8933,1.065,2.2242,7.9013,0.034083,0.5,0.4695,0.276,0.47186,0.4,0.00015574,1.8911e-05
1.0666,0.019253,310.73,1.8816,1.0667,1.1273,7.9264,0.013102,0.25,0.54876,0.50035,0.45643,0.4,0.00078275,3.7599e-05
1.0643,0.029279,85.158,1.9273,1.0646,2.1966,7.8722,0.052187,0.5,0.13819,0.50306,0.50343,0.5,0.0004842,9.3073e-05
1.0672,0.012074,227.18,1.8039,1.0672,2.2644,7.9563,0.018536,0.875,0.24996,0.66125,0.72662,0.2,0.00032273,1.6994e-05
1.0644,0.018785,163.54,1.8831,1.0646,2.2387,7.9037,0.025836,0.75,0.27213,0.34042,0.43105,0.5,0.00032228,2.1525e-05
1.0588,0.031258,186.71,1.1754,1.0592,2.2075,7.8196,0.021753,0.875,0.13158,0.22331,0.4322,0.41231,0.00057089,0.00010756
1.0508,0.056067,48.276,1.1599,1.052,2.1062,7.6321,0.088568,0.875,0.57211,0.85613,0.82204,0.5,0.0016836,0.00026494
1.0578,0.011266,140.62,1.3822,1.0578,2.1869,7.7918,0.029591,0.875,0.010092,0.36217,0.43346,0.5,0.00018617,1.063e-05
1.0574,0.070302,35.468,1.7056,1.0591,2.1463,7.6721,0.11955,0.875,0.40893,0.71951,0.70307,0.78102,0.00090412,0.00028385
1.0533,0.034163,214.12,1.9195,1.0538,2.2004,7.7371,0.021406,0.375,0.35462,0.14853,0.27241,0.5831,0.0017375,0.00015627
1.0548,0.072056,69.277,1.046,1.0569,2.139,7.747,0.058417,1,0.64981,0.49289,0.47688,0.5,0.002707,0.00047508
1.0584,0.033165,65.572,1.3264,1.0587,2.1561,7.7471,0.066285,0.5,0.31889,0.29799,0.48523,0.4899,0.00054514,7.3002e-05
1.0596,0.04225,52.301,1.7417,1.0602,2.1509,7.7244,0.080105,0.375,0.37941,0.23544,0.38419,0.64031,0.00066029,0.00011843
1.0669,0.02572,84.3,3.0448,1.0672,2.2144,7.8785,0.050196,0.125,0.65964,0.23774,0.40326,0.66332,0.00064793,6.3285e-05
1.0543,0.035953,137.63,3.372,1.0548,2.19,7.7419,0.032469,0.25,0.39113,0.54209,0.63734,0.64031,0.00049276,0.00017216
1.0562,0.02751,80.842,2.2655,1.0565,2.1587,7.7386,0.049552,1,0.30238,0.50465,0.60627,0.70711,0.00047752,7.8092e-05
1.0611,0.016006,137.27,2.1115,1.0611,2.2069,7.8366,0.032098,0.375,0.21102,0.37023,0.55437,0.37417,0.00059938,2.021e-05
1.0576,0.0084433,186.49,1.8358,1.0576,2.1988,7.8033,0.023507,0.375,0.27554,0.57002,0.59764,0.3,5.8218e-05,7.4202e-06
1.0599,0.011851,182.84,2.0962,1.06,2.2152,7.8278,0.024184,0.375,0.39354,0.21931,0.45004,0.3,0.0002359,1.1946e-05
1.0564,0.01173,265.43,1.753,1.0564,2.2164,7.7833,0.014177,0.75,0.38634,0.34112,0.42847,0.7,0.00018237,1.5765e-05
1.0558,0.012621,178.81,1.8236,1.0558,2.1914,7.7656,0.024656,0.375,0.25878,0.19484,0.36286,0.3,0.00041738,1.6207e-05
1.0597,0.014367,166.08,2.226,1.0598,2.2144,7.8172,0.022255,1,0.31248,0.22465,0.38157,0.74833,0.00024152,1.1427e-05
1.0579,0.012089,245.99,2.0121,1.058,2.2227,7.8031,0.018218,0.25,0.35457,0.4589,0.54501,0.28284,0.0001505,1.208e-05
1.0594,0.028838,96.244,1.9516,1.0597,2.2017,7.7758,0.039993,1,0.36088,0.47862,0.47349,0.80623,0.00082434,7.0642e-05
1.0538,0.037559,94.353,2.1838,1.0544,2.1916,7.7034,0.046835,0.875,0.18514,0.56012,0.54124,0.53852,0.00053645,0.00020659
1.0585,0.022402,121.73,2.0953,1.0587,2.1908,7.7893,0.037099,0.125,0.29568,0.14491,0.30404,0.5,0.00040718,3.3937e-05
1.0604,0.022191,155.92,1.1471,1.0606,2.2149,7.8231,0.027291,0.5,0.16275,0.5305,0.62587,0.57446,0.00045723,3.4914e-05
1.0594,0.010456,228.34,1.1486,1.0594,2.2162,7.8237,0.020144,0.25,0.3334,0.12901,0.36436,0.4,0.00018837,9.6674e-06
1.0612,0.012796,171.22,2.3056,1.0613,2.2077,6.7229,0.025035,0.25,0.15348,0.50796,0.50778,0.53852,0.00048555,1.6969e-05
1.0613,0.017754,211.96,1.1867,1.0615,2.2227,6.7279,0.020215,0.375,0.38005,0.32503,0.36759,0.56569,0.00020023,2.4946e-05
1.0603,0.016829,125.72,1.0071,1.0604,2.2077,7.8033,0.032266,1,0.35665,0.17838,0.37159,0.6,0.00028562,2.4739e-05
1.0589,0.014367,154.54,1.1372,1.059,2.2072,7.8149,0.027655,0.5,0.27616,0.097047,0.52549,0.5,0.00011455,1.2651e-05
1.0609,0.011692,359.3,1.1762,1.061,2.2335,7.8576,0.011462,0.125,0.26555,0.24973,0.42378,0.3,0.00028782,1.5691e-05
1.0604,0.029373,136.35,2.241,1.0607,2.1993,7.8279,0.033076,0.25,0.24013,0.74428,0.75889,0.41231,0.00045277,9.6891e-05
1.0608,0.019441,107.41,1.6069,1.0609,2.2066,7.8027,0.03744,0.625,0.29677,0.74913,0.73771,0.5,0.00059239,3.4694e-05
0.93745,0.38758,7.4006,1.9566,1.0016,1.5099,6.3925,0.49978,0.125,0.4059,0.56245,0.45069,0.5,0.0057246,0.0098442
0.97842,0.24238,10.258,1.821,1.0046,1.8602,6.8468,0.31423,0.125,0.48278,0.19783,0.31894,0.3,0.0035777,0.0016541
1.0098,0.13281,17.579,1.7207,1.0171,1.914,7.0385,0.19514,0.375,0.32194,0.24047,0.33474,0.3,0.0042257,0.0018435
1.0207,0.096779,20.496,1.7947,1.0246,1.9315,7.1965,0.19823,0.125,0.29214,0.23665,0.36001,0.3,0.0010243,0.00077007
1.0143,0.18895,9.7774,1.6263,1.0292,1.9933,7.1594,0.42466,0.25,0.50771,0.8458,0.87047,0.1,0.0071006,0.0034295
1.0418,0.21562,30.874,1.7751,1.0614,2.1191,7.638,0.13191,1,0.17283,0.68675,0.75859,0.51962,0.0081055,0.0058288
1.0237,0.30094,9.3411,1.3325,1.0579,1.6944,7.4949,0.43205,0.125,0.17477,0.9979,0.98921,0.33166,0.012803,0.012222
1.0766,0.036444,95.772,1.5481,1.0772,2.2604,8.0508,0.04444,0.375,0.42024,0.57774,0.67431,0.3,0.00087735,0.00014323
1.0707,0.04233,52.031,1.5492,1.0713,2.2305,7.943,0.072039,1,0.15387,0.4309,0.53044,0.5,0.0008185,0.00018388
1.0815,0.030805,126.24,1.5081,1.0818,2.3116,8.1465,0.033363,0.5,0.54092,0.23008,0.32616,0.4,0.00056242,7.1466e-05
1.0738,0.036236,140.46,1.3826,1.0744,2.2798,8.045,0.029773,0.75,0.34875,0.34748,0.49772,0.4,0.00067408,9.0659e-05
1.0722,0.071287,45.299,1.2991,1.0743,2.2607,7.9973,0.089016,0.125,0.50978,0.34951,0.55195,0.3,0.00075378,0.00025451
1.0707,0.031275,142.39,1.4178,1.0711,2.247,7.9895,0.030829,0.625,0.30861,0.86665,0.87427,0.4,0.00053361,8.0064e-05
1.0713,0.019386,114.35,1.5654,1.0714,2.2505,7.9636,0.037039,1,0.06929,0.41568,0.50332,0.4,0.00042753,3.0011e-05
1.069,0.023855,193.98,1.5171,1.0692,2.2496,7.9577,0.01854,1,0.47997,0.62765,0.66626,0.6,0.00050185,6.4139e-05
